id,name,genre,genre_number
2394,シエナ,レディース,1
2395,シエラレオン,レディース,1
2396,シエラ  レオン バイ ジェネ,レディース,1
2397,シェリエットバイプライムパターン,レディース,1
2398,シカタ,レディース,1
2399,シガーソンモリソン,レディース,1
2400,シキカトウキョウ,レディース,1
2401,シクサー,レディース,1
2402,シクラス,レディース,1
2403,シシ,レディース,1
2404,シシロッシ,レディース,1
2405,システレ,レディース,1
2406,シセ,レディース,1
2407,シソーラス,レディース,1
2408,シチズン,レディース,1
2409,シックウィッシュ,レディース,1
2410,シックス,レディース,1
2411,シックスシックスシックス,レディース,1
2412,シックススジューン,レディース,1
2413,シックスバイスウェア,レディース,1
2414,シックスパック,レディース,1
2415,シップス,レディース,1
2416,シップスキッズ,レディース,1
2417,シップスジェットブルー,レディース,1
2418,シップスフォーウィメン,レディース,1
2419,シップスリトルブラック,レディース,1
2420,シティーラブ,レディース,1
2421,シティショップ,レディース,1
2422,シティズンスオブヒューマニティ,レディース,1
2423,シティ,レディース,1
2424,シトラス,レディース,1
2425,シトラスノーツ,レディース,1
2426,シナコバ,レディース,1
2427,シネマクラブ,レディース,1
2428,シビリア,レディース,1
2429,シビルレジーム,レディース,1
2430,シプリーアンドハルモス,レディース,1
2431,シボネ,レディース,1
2432,しまむら,レディース,1
2433,シマロン,レディース,1
2434,シミエール,レディース,1
2435,シモーヌぺレール,レディース,1
2436,シモーヌリスト,レディース,1
2437,シモーネロシャ,レディース,1
2438,シモネッタ,レディース,1
2439,シャーロットルッセ,レディース,1
2440,シャーロットロンソン,レディース,1
2441,シャイナー,レディース,1
2442,シャイニング,レディース,1
2443,シャガデリック,レディース,1
2444,シャシ,レディース,1
2445,シャツ,レディース,1
2446,シャニット,レディース,1
2447,シャネル,レディース,1
2448,シャマ,レディース,1
2449,シャルメ,レディース,1
2450,シャルルアナスタス,レディース,1
2451,シャルルガルニエ,レディース,1
2452,シャルル ジョルダン,レディース,1
2453,シャルロットオリンピア,レディース,1
2454,シャルロットシェネ,レディース,1
2455,シャロンワコブ,レディース,1
2456,シャンテクレール,レディース,1
2457,シャンパン,レディース,1
2458,シャンブルドゥシャーム,レディース,1
2459,シャンブルドニーム,レディース,1
2460,シャカ,レディース,1
2461,シュヴァル エレ,レディース,1
2462,シューズオブプレイ,レディース,1
2463,シューズライクポタリー,レディース,1
2464,シュウッド,レディース,1
2465,シューバーディーセ,レディース,1
2466,シュービズ,レディース,1
2467,シュープ,レディース,1
2468,シュープリームビーイング,レディース,1
2469,シュープリーム ララ,レディース,1
2470,シューラルー,レディース,1
2471,シュールムジュール,レディース,1
2472,シュカ,レディース,1
2473,シュカグローバルワーク,レディース,1
2474,シュガーケーン,レディース,1
2475,シュガーシェイプス,レディース,1
2476,シュガーラッシュ,レディース,1
2477,シュガーローズ,レディース,1
2478,シュテフィス,レディース,1
2479,シュナイダーブーツ,レディース,1
2480,シュピゲン,レディース,1
2481,シュベック,レディース,1
2482,シュペリオールレイバー,レディース,1
2483,シュルック,レディース,1
2484,シュワルツエチエンヌ,レディース,1
2485,瞬足,レディース,1
2486,シュガーシュガー,レディース,1
2487,シュルリアル,レディース,1
2488,ショーティ,レディース,1
2489,ショーメ,レディース,1
2490,ショーンサムソン,レディース,1
2491,ショコラフィネローブ,レディース,1
2492,ショスールラパン,レディース,1
2493,ショセ,レディース,1
2494,ショセット,レディース,1
2495,ショック,レディース,1
2496,ショップニコニコ,レディース,1
2497,ショパール,レディース,1
2498,シリシリ,レディース,1
2499,シリリュス,レディース,1
2500,シルヴィオベッテレッリ,レディース,1
2501,シルバー ジーンズ,レディース,1
2502,シルバーバレット,レディース,1
2503,シルバーレーク,レディース,1
2504,シルバノサセッティ,レディース,1
2505,シルバノマッツァ,レディース,1
2506,シルバノランタンジ,レディース,1
2507,シロイ,レディース,1
2508,シロタビ,レディース,1
2509,シロップ,レディース,1
2510,シンアンドカンパニー,レディース,1
2511,シンイチロウ アラカワ,レディース,1
2512,シンクビー！,レディース,1
2513,シンクロニシティ,レディース,1
2514,シンシア,レディース,1
2515,シンシアヴィンセント,レディース,1
2516,シンシア ローリー,レディース,1
2517,シンゾーン,レディース,1
2518,シンダビー,レディース,1
2519,シンディー,レディース,1
2520,シンプリシテェ,レディース,1
2521,シンプルライフ,レディース,1
2522,ジーヴィジーヴィ,レディース,1
2523,ジーエイチバス,レディース,1
2524,ジーザスシンダストリーズ,レディース,1
2525,ジーシーディーエス,レディース,1
2526,ジーショック,レディース,1
2527,ジースターロゥ,レディース,1
2528,ジースポークバイザックポーゼン,レディース,1
2529,ジーゼニア,レディース,1
2530,ジーナシス,レディース,1
2531,ジーフィット,レディース,1
2532,ジーユー,レディース,1
2533,ジーン ナッソーズ,レディース,1
2534,ジウディ,レディース,1
2535,ジェイ&amp;アール,レディース,1
2536,ジェイ&amp;カンパニー,レディース,1
2537,ジェイエスジー,レディース,1
2538,ジェイエヌビーワイ,レディース,1
2539,ジェイエフレディイメイド,レディース,1
2540,ジェイエム バイ ジョニー　モーク,レディース,1
2541,ジェイオーエー,レディース,1
2542,ジェイクルー,レディース,1
2543,ジェイコブ,レディース,1
2544,ジェイダ,レディース,1
2545,ジェイダブリューブライン,レディース,1
2546,ジェイムスシャルロット,レディース,1
2547,ジェイロー,レディース,1
2548,ジェービー,レディース,1
2549,ジェームス,レディース,1
2550,ジェームス パース,レディース,1
2551,ジェームスモルティマー,レディース,1
2552,ジェームズ コヴィエロ,レディース,1
2553,ジェーン マープル,レディース,1
2554,ジェットセットソロプラス,レディース,1
2555,ジェニー,レディース,1
2556,ジェニーパッカム,レディース,1
2557,ジェニファー,レディース,1
2558,ジェニファー,レディース,1
2559,ジェフリーフルビマーリ,レディース,1
2560,ジェマリン,レディース,1
2561,ジェラート・ピケ,レディース,1
2562,ジェラールダレル,レディース,1
2563,ジェリーガルシアプレミアムウェア,レディース,1
2564,ジェリー ビーンズ,レディース,1
2565,ジェルス,レディース,1
2566,ジェロームドレイフュス,レディース,1
2567,ジエレ,レディース,1
2568,ジ エンポリアム,レディース,1
2569,ジオ スポーツ,レディース,1
2570,ジジエマリア,レディース,1
2571,ジッポー,レディース,1
2572,ジネス,レディース,1
2573,ジネット,レディース,1
2574,ジバンシー,レディース,1
2575,ジミー チュウ,レディース,1
2576,ジムフレックス,レディース,1
2577,ジム マスター,レディース,1
2578,ジャーナル スタンダード,レディース,1
2579,ジャイロ,レディース,1
2580,ジャガールクルト,レディース,1
2581,ジャスグリッティー,レディース,1
2582,ジャスティン デイビス,レディース,1
2583,ジャゼ,レディース,1
2584,ジャックゴム,レディース,1
